id,name,domain,category_vi,latitude,longitude,address,district,description,search_text
NB_00597,Đền vua Đinh Tiên Hoàng,Khác,địa điểm,20.284612,105.9051374,"Đền Vua Đinh, Ninh Bình",,Đền vua Đinh Tiên Hoàng là địa điểm tại Ninh Bình.,Đền vua Đinh Tiên Hoàng Khác địa điểm  Ninh Bình
NB_00598,Đền - Chùa Tự Lạc,Khác,địa điểm,20.2849709,106.3901017,"Thọ Nghiệp, Xuân Trường, Nam Định",Xuân Trường,Đền - Chùa Tự Lạc là địa điểm tại Xuân Trường.,Đền - Chùa Tự Lạc Khác địa điểm Xuân Trường Ninh Bình
NB_00599,công viên khủng long,Du lịch,công viên,20.2801894,105.9743759,"Ninh Khánh, Ninh Bình",Ninh Bình,công viên khủng long là công viên tại Ninh Bình.,công viên khủng long Du lịch công viên Ninh Bình Ninh Bình
NB_00600,Công viên văn hóa Tràng An,Du lịch,công viên,20.2624786,105.9522267,"Ninh Nhất, Ninh Bình",Ninh Bình,Công viên văn hóa Tràng An là công viên tại Ninh Bình.,Công viên văn hóa Tràng An Du lịch công viên Ninh Bình Ninh Bình
NB_00601,Chợ Năm Tầng,Du lịch,chợ truyền thống,20.2494843,105.9842316,"Ngõ 245 Nguyễn Công Trứ, Thanh Bình, Ninh Bình, 08106",Ninh Bình,Chợ Năm Tầng là chợ truyền thống tại Ninh Bình.,Chợ Năm Tầng Du lịch chợ truyền thống Ninh Bình Ninh Bình
NB_00602,New life club,Ẩm thực,quán bar,20.2806571,105.9673006,"Ninh Khánh, Ninh Bình",Ninh Bình,New life club là quán bar tại Ninh Bình.,New life club Ẩm thực quán bar Ninh Bình Ninh Bình
NB_00603,Tulip,Du lịch,khách sạn,20.2802665,105.967477,"Đường Lưu Cơ, Ninh Khánh, Ninh Bình, 08114",Ninh Bình,Tulip là khách sạn tại Ninh Bình.,Tulip Du lịch khách sạn Ninh Bình Ninh Bình
NB_00604,nhà hàng ngọc minh,Ẩm thực,nhà hàng,20.2797264,105.9732694,"Ninh Khánh, Ninh Bình",Ninh Bình,nhà hàng ngọc minh là nhà hàng tại Ninh Bình.,nhà hàng ngọc minh Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00605,Khu tưởng niệm liệt sĩ huyện Xuân Trường,Khác,địa điểm,20.2910586,106.3333545,"Đường Tỉnh Lộ 489, Xuân Trường, Nam Định, 07706",Xuân Trường,Khu tưởng niệm liệt sĩ huyện Xuân Trường là địa điểm tại Xuân Trường.,Khu tưởng niệm liệt sĩ huyện Xuân Trường Khác địa điểm Xuân Trường Ninh Bình
NB_00606,Khu tưởng niệm cố TBT Trường Chinh,Khác,địa điểm,20.2916105,106.3317971,"Đường Tỉnh Lộ 489, Xuân Trường, Nam Định, 07706",Xuân Trường,Khu tưởng niệm cố TBT Trường Chinh là địa điểm tại Xuân Trường.,Khu tưởng niệm cố TBT Trường Chinh Khác địa điểm Xuân Trường Ninh Bình
NB_00607,Chợ Cửa Trường,Du lịch,chợ truyền thống,20.4205109,106.1763845,"34 Phố Cửa Trường, Ngô Quyền, Nam Định, 07130",Nam Định,Chợ Cửa Trường là chợ truyền thống tại Nam Định.,Chợ Cửa Trường Du lịch chợ truyền thống Nam Định Ninh Bình
NB_00608,Chợ Khu 8,Du lịch,chợ truyền thống,20.4442197,106.1835846,"195 Đường Phù Nghĩa, Hạ Long, Nam Định, 07112",Nam Định,Chợ Khu 8 là chợ truyền thống tại Nam Định.,Chợ Khu 8 Du lịch chợ truyền thống Nam Định Ninh Bình
NB_00609,Chợ Rồng,Du lịch,chợ truyền thống,20.4284555,106.1732442,"Cửa Hàng Hòa Thoa, Đường Trần Đăng Ninh, Bà Triệu, Nam Định",Nam Định,Chợ Rồng là chợ truyền thống tại Nam Định.,Chợ Rồng Du lịch chợ truyền thống Nam Định Ninh Bình
NB_00610,Bàn tròn,Du lịch,chợ truyền thống,20.4368415,106.1868563,"138 Đường Trần Nhật Duật, Trần Tế Xương, Nam Định, 07110",Nam Định,Bàn tròn là chợ truyền thống tại Nam Định.,Bàn tròn Du lịch chợ truyền thống Nam Định Ninh Bình
NB_00611,Bảo tàng Binh đoàn Quyết Thắng,Du lịch,bảo tàng,20.1466938,105.9270969,"Đường Quyết Thắng, Trung Sơn, Tam Điệp, Ninh Bình, 08507",Tam Điệp,Bảo tàng Binh đoàn Quyết Thắng là bảo tàng tại Tam Điệp.,Bảo tàng Binh đoàn Quyết Thắng Du lịch bảo tàng Tam Điệp Ninh Bình
NB_00612,Chợ Phủ Lý,Du lịch,chợ truyền thống,20.5470155,105.9158615,"Đường Lê Lợi, Lương Khánh Thiện, Phủ Lý, Hà Nam, 18106",Phủ Lý,Chợ Phủ Lý là chợ truyền thống tại Phủ Lý.,Chợ Phủ Lý Du lịch chợ truyền thống Phủ Lý Ninh Bình
NB_00613,Bảo tàng Hà Nam,Du lịch,bảo tàng,20.5412393,105.9039983,"Đường Lý Thái Tổ, Lê Hồng Phong, Phủ Lý, Hà Nam, 18114",Phủ Lý,Bảo tàng Hà Nam là bảo tàng tại Phủ Lý.,Bảo tàng Hà Nam Du lịch bảo tàng Phủ Lý Ninh Bình
NB_00614,Chợ Quy Lưu,Du lịch,chợ truyền thống,20.5413799,105.9217331,"203 Đường Quy Lưu, Liêm Chính, Phủ Lý, Hà Nam, 18121",Phủ Lý,Chợ Quy Lưu là chợ truyền thống tại Phủ Lý.,Chợ Quy Lưu Du lịch chợ truyền thống Phủ Lý Ninh Bình
NB_00615,Chợ Mỹ Tho,Du lịch,chợ truyền thống,20.4297733,106.1720962,"75 Phố Phạm Hồng Thái, Bà Triệu, Nam Định",Nam Định,Chợ Mỹ Tho là chợ truyền thống tại Nam Định.,Chợ Mỹ Tho Du lịch chợ truyền thống Nam Định Ninh Bình
NB_00616,Công viên Hoà Lạc,Du lịch,công viên,20.5501237,105.9265883,"Lam Hạ, Phủ Lý, Hà Nam",Phủ Lý,Công viên Hoà Lạc là công viên tại Phủ Lý.,Công viên Hoà Lạc Du lịch công viên Phủ Lý Ninh Bình
NB_00617,Wind Chimes restaurant,Ẩm thực,nhà hàng,20.2745889,105.8667342,"Gia Sinh, Gia Viễn, Ninh Bình",Gia Viễn,Wind Chimes restaurant là nhà hàng tại Gia Viễn.,Wind Chimes restaurant Ẩm thực nhà hàng Gia Viễn Ninh Bình
NB_00618,Tam Coc Museum,Du lịch,bảo tàng,20.2160066,105.932619,"Đường Tỉnh Lộ 478B, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Tam Coc Museum là bảo tàng tại Hoa Lư.,Tam Coc Museum Du lịch bảo tàng Hoa Lư Ninh Bình
NB_00619,Chợ Liễu Đề,Du lịch,chợ truyền thống,20.2197272,106.1832993,"Đường Quốc Lộ 37B, Liễu Đề, Nghĩa Hưng, Nam Định, 07406",Nghĩa Hưng,Chợ Liễu Đề là chợ truyền thống tại Nghĩa Hưng.,Chợ Liễu Đề Du lịch chợ truyền thống Nghĩa Hưng Ninh Bình
NB_00620,Khu du lịch tâm linh chùa Tam Chúc,Du lịch,địa điểm du lịch,20.5741488,105.8168861,"Khả Phong, Kim Bảng, Hà Nam",Kim Bảng,Khu du lịch tâm linh chùa Tam Chúc là địa điểm du lịch tại Kim Bảng.,Khu du lịch tâm linh chùa Tam Chúc Du lịch địa điểm du lịch Kim Bảng Ninh Bình
NB_00621,Đàn Kính Thiên Tràng An,Khác,địa điểm,20.2596053,105.8807051,"Gia Sinh, Gia Viễn, Ninh Bình",Gia Viễn,Đàn Kính Thiên Tràng An là địa điểm tại Gia Viễn.,Đàn Kính Thiên Tràng An Khác địa điểm Gia Viễn Ninh Bình
NB_00622,Cố đô Hoa Lư,Du lịch,địa điểm du lịch,20.2828485,105.9017497,"Trường Yên, Hoa Lư, Ninh Bình",Hoa Lư,Cố đô Hoa Lư là địa điểm du lịch tại Hoa Lư.,Cố đô Hoa Lư Du lịch địa điểm du lịch Hoa Lư Ninh Bình
NB_00623,Khu nghĩ dưỡng The Valley Lodge Trang An,Du lịch,khách sạn,20.2672379,105.9116091,"Trường Yên, Hoa Lư, Ninh Bình",Hoa Lư,Khu nghĩ dưỡng The Valley Lodge Trang An là khách sạn tại Hoa Lư.,Khu nghĩ dưỡng The Valley Lodge Trang An Du lịch khách sạn Hoa Lư Ninh Bình
NB_00624,Sân Chơi Nhà Văn Hóa Nam Lạng,Du lịch,công viên,20.2718968,106.2799538,"Trực Tuấn, Trực Ninh, Nam Định",Trực Ninh,Sân Chơi Nhà Văn Hóa Nam Lạng là công viên tại Trực Ninh.,Sân Chơi Nhà Văn Hóa Nam Lạng Du lịch công viên Trực Ninh Ninh Bình
NB_00625,Nghĩa trang thờ anh Hùng Liệt sĩ,Khác,địa điểm,20.2698806,106.2787411,"Trực Tuấn, Trực Ninh, Nam Định",Trực Ninh,Nghĩa trang thờ anh Hùng Liệt sĩ là địa điểm tại Trực Ninh.,Nghĩa trang thờ anh Hùng Liệt sĩ Khác địa điểm Trực Ninh Ninh Bình
NB_00626,Chợ Trực Tuấn,Du lịch,chợ truyền thống,20.270221,106.2785832,"Trực Tuấn, Trực Ninh, Nam Định",Trực Ninh,Chợ Trực Tuấn là chợ truyền thống tại Trực Ninh.,Chợ Trực Tuấn Du lịch chợ truyền thống Trực Ninh Ninh Bình
NB_00627,Công viên Vĩnh Hăng,Du lịch,công viên,20.2760269,106.2801384,"Trực Tuấn, Trực Ninh, Nam Định",Trực Ninh,Công viên Vĩnh Hăng là công viên tại Trực Ninh.,Công viên Vĩnh Hăng Du lịch công viên Trực Ninh Ninh Bình
NB_00628,Garden Café,Ẩm thực,quán cà phê,20.2720076,105.9122239,"Đường Tràng An, Trường Yên, Hoa Lư, Ninh Bình, 08211",Hoa Lư,Garden Café là quán cà phê tại Hoa Lư.,Garden Café Ẩm thực quán cà phê Hoa Lư Ninh Bình
NB_00629,Tam Coc Mountain View Restaurant,Ẩm thực,nhà hàng,20.2073001,105.9305339,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Tam Coc Mountain View Restaurant là nhà hàng tại Hoa Lư.,Tam Coc Mountain View Restaurant Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00630,Donald pub,Ẩm thực,nhà hàng,20.2413509,105.9364307,"ĐT.491B, Ninh Xuân, Hoa Lư, Ninh Bình, 08212",Hoa Lư,Donald pub là nhà hàng tại Hoa Lư.,Donald pub Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00631,M. Nhi Family,Ẩm thực,nhà hàng,20.2255484,105.9190676,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,M. Nhi Family là nhà hàng tại Hoa Lư.,M. Nhi Family Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00632,Sunseekers Homestay,Du lịch,nhà khách/homestay,20.2101716,105.9302806,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Sunseekers Homestay là nhà khách/homestay tại Hoa Lư.,Sunseekers Homestay Du lịch nhà khách/homestay Hoa Lư Ninh Bình
NB_00633,Tam Cốc Pet Coffee,Ẩm thực,nhà hàng,20.2249945,105.9165825,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Tam Cốc Pet Coffee là nhà hàng tại Hoa Lư.,Tam Cốc Pet Coffee Ẩm thực nhà hàng Hoa Lư Ninh Bình
