id,name,domain,category_vi,latitude,longitude,address,district,description,search_text
H_00001,Hue Backpackers,Du lịch,nhà khách/homestay,16.469621,107.5941586,"Café Shop, Đường Phạm Ngũ Lão, Huế, Thừa Thiên Huế, 49118",Huế,Hue Backpackers là nhà khách/homestay tại Huế.,Hue Backpackers Du lịch nhà khách/homestay Huế Huế
H_00002,Hong Thien 2 hotel,Du lịch,khách sạn,16.4691326,107.5960838,"Ủy Ban Nhân Dân Tỉnh Thừa Thiên Huế - Nhà Xuất Bản Thuận Hóa, 33 Đường Chu Văn An, Huế, Thừa Thiên Huế, 49118",Huế,Hong Thien 2 hotel là khách sạn tại Huế.,Hong Thien 2 hotel Du lịch khách sạn Huế Huế
H_00003,Tran Ly,Du lịch,khách sạn,16.4704922,107.5945042,"Cửa Hàng Phúc Thái, 74 Đường Lê Lợi, Huế, Thừa Thiên Huế, 49118",Huế,Tran Ly là khách sạn tại Huế.,Tran Ly Du lịch khách sạn Huế Huế
H_00004,Pilgrimage Village,Du lịch,khách sạn,16.4250786,107.5794609,"Nhà Nghỉ 128 Cầu Lim, Thủy Xuân, Huế, Thừa Thiên Huế",Huế,Pilgrimage Village là khách sạn tại Huế.,Pilgrimage Village Du lịch khách sạn Huế Huế
H_00005,Nha Hang CUNG DING Restaurant,Ẩm thực,nhà hàng,16.4839438,107.603723,"Kiệt 85 Tùng Thiện Vương, Phú Thượng, Phú Vang, Thừa Thiên Huế, 49921",Phú Vang,Nha Hang CUNG DING Restaurant là nhà hàng tại Phú Vang.,Nha Hang CUNG DING Restaurant Ẩm thực nhà hàng Phú Vang Huế
H_00006,Thái Sơn,Du lịch,khách sạn,16.4616919,107.600457,"21 Kiệt 205 Bà Triệu, Xuân Phú, Huế, Thừa Thiên Huế, 49106",Huế,Thái Sơn là khách sạn tại Huế.,Thái Sơn Du lịch khách sạn Huế Huế
H_00007,Đèo Hải Vân,Du lịch,địa điểm du lịch,16.1874495,108.1307217,"Đỉnh Đèo Hải Vân, Đường Nguyễn Văn Cừ, Hòa Hiệp Bắc, Liên Chiểu, Đà Nẵng, 50610",Đà Nẵng,Đèo Hải Vân là địa điểm du lịch tại Đà Nẵng.,Đèo Hải Vân Du lịch địa điểm du lịch Đà Nẵng Huế
H_00008,Club Garden,Ẩm thực,nhà hàng,16.4691737,107.5958505,"Khách Sạn Ngọc Hưng, Huế, Thừa Thiên Huế",Huế,Club Garden là nhà hàng tại Huế.,Club Garden Ẩm thực nhà hàng Huế Huế
H_00009,Gold 2 Hotel,Du lịch,khách sạn,16.4647734,107.593624,"Trung Tâm Bảo Hành LG, Huế, Thừa Thiên Huế, 49118",Huế,Gold 2 Hotel là khách sạn tại Huế.,Gold 2 Hotel Du lịch khách sạn Huế Huế
H_00010,Chợ,Du lịch,chợ truyền thống,16.4616905,107.5900942,"Cửa Hàng Thanh Lực, 19 Đường Nguyễn Văn Cừ, Vĩnh Ninh, Huế, Thừa Thiên Huế, 49120",Huế,Chợ là chợ truyền thống tại Huế.,Chợ Du lịch chợ truyền thống Huế Huế
H_00011,Quan So 1,Ẩm thực,nhà hàng,16.4580449,107.5808365,"Đường Điện Biên Phủ, Vĩnh Ninh, Huế, Thừa Thiên Huế, 49120",Huế,Quan So 1 là nhà hàng tại Huế.,Quan So 1 Ẩm thực nhà hàng Huế Huế
H_00012,Nha Hang Queen,Ẩm thực,nhà hàng,16.4690321,107.5954277,"Brothers Restaurant, 31B Đường Võ Thị Sáu, Huế, Thừa Thiên Huế",Huế,Nha Hang Queen là nhà hàng tại Huế.,Nha Hang Queen Ẩm thực nhà hàng Huế Huế
H_00013,A Lầu - Dzách Lầu,Ẩm thực,nhà hàng,16.4655821,107.5947465,"John Henry, Đường Bến Nghé, Huế, Thừa Thiên Huế, 49118",Huế,A Lầu - Dzách Lầu là nhà hàng tại Huế.,A Lầu - Dzách Lầu Ẩm thực nhà hàng Huế Huế
H_00014,Camellia,Du lịch,khách sạn,16.4652432,107.5949681,"Camellia Hue Hotel, Huế, Thừa Thiên Huế",Huế,Camellia là khách sạn tại Huế.,Camellia Du lịch khách sạn Huế Huế
H_00015,Casablanca's Cafe,Ẩm thực,quán cà phê,16.4643979,107.5920373,"Trường Đại Học Phú Xuân, Phú Nhuận, Huế, Thừa Thiên Huế",Huế,Casablanca's Cafe là quán cà phê tại Huế.,Casablanca's Cafe Ẩm thực quán cà phê Huế Huế
H_00016,Lang Co Beach Resort,Du lịch,khách sạn,16.2464007,108.0767222,"Lăng Cô, Phú Lộc, Thừa Thiên Huế",Phú Lộc,Lang Co Beach Resort là khách sạn tại Phú Lộc.,Lang Co Beach Resort Du lịch khách sạn Phú Lộc Huế
H_00017,Sao Bien Restaurant,Ẩm thực,nhà hàng,16.2279312,108.0827143,"Đường Lạc Long Quân, Lăng Cô, Phú Lộc, Thừa Thiên Huế, 49823",Phú Lộc,Sao Bien Restaurant là nhà hàng tại Phú Lộc.,Sao Bien Restaurant Ẩm thực nhà hàng Phú Lộc Huế
H_00018,Be Than Restaurant,Ẩm thực,nhà hàng,16.2452985,108.0749037,"Đường Tránh Quốc Lộ 1, Lăng Cô, Phú Lộc, Thừa Thiên Huế, 49823",Phú Lộc,Be Than Restaurant là nhà hàng tại Phú Lộc.,Be Than Restaurant Ẩm thực nhà hàng Phú Lộc Huế
H_00019,Mi Mi Hotel,Du lịch,nhà nghỉ,16.2380211,108.0800001,"Đường Lạc Long Quân, Lăng Cô, Phú Lộc, Thừa Thiên Huế, 49823",Phú Lộc,Mi Mi Hotel là nhà nghỉ tại Phú Lộc.,Mi Mi Hotel Du lịch nhà nghỉ Phú Lộc Huế
H_00020,Lang Co Resort,Du lịch,khách sạn,16.2388761,108.08118,"Lăng Cô, Phú Lộc, Thừa Thiên Huế",Phú Lộc,Lang Co Resort là khách sạn tại Phú Lộc.,Lang Co Resort Du lịch khách sạn Phú Lộc Huế
H_00021,Thanh Tam Hotel,Du lịch,khách sạn,16.2450977,108.0773874,"Lăng Cô, Phú Lộc, Thừa Thiên Huế",Phú Lộc,Thanh Tam Hotel là khách sạn tại Phú Lộc.,Thanh Tam Hotel Du lịch khách sạn Phú Lộc Huế
H_00022,Mai Nga Hotel,Du lịch,khách sạn,16.2416612,108.0780151,"Đường Lạc Long Quân, Lăng Cô, Phú Lộc, Thừa Thiên Huế, 49823",Phú Lộc,Mai Nga Hotel là khách sạn tại Phú Lộc.,Mai Nga Hotel Du lịch khách sạn Phú Lộc Huế
H_00023,Charmpa Hotel,Du lịch,khách sạn,16.2382568,108.079898,"Đường Lạc Long Quân, Lăng Cô, Phú Lộc, Thừa Thiên Huế, 49823",Phú Lộc,Charmpa Hotel là khách sạn tại Phú Lộc.,Charmpa Hotel Du lịch khách sạn Phú Lộc Huế
H_00024,Nirvana Spa & Resort,Du lịch,khách sạn,16.2804817,108.0543828,"Lăng Cô, Phú Lộc, Thừa Thiên Huế",Phú Lộc,Nirvana Spa & Resort là khách sạn tại Phú Lộc.,Nirvana Spa & Resort Du lịch khách sạn Phú Lộc Huế
H_00025,Xuan Trang,Ẩm thực,nhà hàng,16.46924,107.5956043,"Hot Tuna Restaurant & Bar, 37 Đường Võ Thị Sáu, Huế, Thừa Thiên Huế",Huế,Xuan Trang là nhà hàng tại Huế.,Xuan Trang Ẩm thực nhà hàng Huế Huế
H_00026,Waterland,Ẩm thực,nhà hàng,16.4690959,107.5960864,"Ủy Ban Nhân Dân Tỉnh Thừa Thiên Huế - Nhà Xuất Bản Thuận Hóa, 33 Đường Chu Văn An, Huế, Thừa Thiên Huế, 49118",Huế,Waterland là nhà hàng tại Huế.,Waterland Ẩm thực nhà hàng Huế Huế
H_00027,Nguyen Hue,Du lịch,khách sạn,16.4579973,107.5910025,"100 Đường Nguyễn Huệ, Vĩnh Ninh, Huế, Thừa Thiên Huế, 49120",Huế,Nguyen Hue là khách sạn tại Huế.,Nguyen Hue Du lịch khách sạn Huế Huế
H_00028,Huenino Hotel,Du lịch,khách sạn,16.4710693,107.5955971,"8 Kiệt 67 Võ Thị Sáu, Huế, Thừa Thiên Huế, 49118",Huế,Huenino Hotel là khách sạn tại Huế.,Huenino Hotel Du lịch khách sạn Huế Huế
H_00029,Suoi Voi,Du lịch,địa điểm du lịch,16.2421202,107.9893274,"Lộc Tiến, Phú Lộc, Thừa Thiên Huế",Phú Lộc,Suoi Voi là địa điểm du lịch tại Phú Lộc.,Suoi Voi Du lịch địa điểm du lịch Phú Lộc Huế
H_00030,Phong Nha,Ẩm thực,nhà hàng,16.4361777,107.5645786,"112 Đường Lê Ngô Cát, Thủy Xuân, Huế, Thừa Thiên Huế, 49131",Huế,Phong Nha là nhà hàng tại Huế.,Phong Nha Ẩm thực nhà hàng Huế Huế
H_00031,Century Riverside Hotel,Du lịch,khách sạn,16.4705358,107.593545,"Lam Bao Long Hotel, Thừa Thiên-Huế",,Century Riverside Hotel là khách sạn tại Huế.,Century Riverside Hotel Du lịch khách sạn  Huế
H_00032,Mandarin Cafe,Ẩm thực,quán cà phê,16.465498,107.5917125,"Tiệm Uốn Tóc Nam Nữ Nhân, Đường Trần Cao Vân, Phú Nhuận, Huế, Thừa Thiên Huế, 49119",Huế,Mandarin Cafe là quán cà phê tại Huế.,Mandarin Cafe Ẩm thực quán cà phê Huế Huế
H_00033,Xiao,Ẩm thực,quán cà phê,16.4675631,107.5745925,"Cửa Hàng Văn Phòng Phẩm Hồng Sơn, 2 Đường Nguyễn Thiện Thuật, Thuận Hòa, Huế, Thừa Thiên Huế, 49121",Huế,Xiao là quán cà phê tại Huế.,Xiao Ẩm thực quán cà phê Huế Huế
H_00034,Les Jardins De La Carambole,Ẩm thực,nhà hàng,16.4651024,107.5756421,"Nhà Hàng Vườn Khế Ngọt - Les Jardins De La Carambole, Thuận Hòa, Huế, Thừa Thiên Huế",Huế,Les Jardins De La Carambole là nhà hàng tại Huế.,Les Jardins De La Carambole Ẩm thực nhà hàng Huế Huế
H_00035,Omar Khayyam,Ẩm thực,nhà hàng,16.4646216,107.592422,"30 Đường Nguyễn Tri Phương, Phú Nhuận, Huế, Thừa Thiên Huế, 49119",Huế,Omar Khayyam là nhà hàng tại Huế.,Omar Khayyam Ẩm thực nhà hàng Huế Huế
H_00036,Imperial,Du lịch,khách sạn,16.4660129,107.5917583,"Imperial Hotel, 8 Đường Hùng Vương, Phú Nhuận, Huế, Thừa Thiên Huế",Huế,Imperial là khách sạn tại Huế.,Imperial Du lịch khách sạn Huế Huế
H_00037,Nina's Cafe,Ẩm thực,nhà hàng,16.4641052,107.5927076,"Nina's Café, 16/34 Đường Nguyễn Tri Phương, Phú Nhuận, Huế, Thừa Thiên Huế",Huế,Nina's Cafe là nhà hàng tại Huế.,Nina's Cafe Ẩm thực nhà hàng Huế Huế
H_00038,Thang Long,Du lịch,khách sạn,16.4647719,107.5931446,"Shop Giày Đài Loan, 31 Đường Hùng Vương, Phú Nhuận, Huế, Thừa Thiên Huế, 49118",Huế,Thang Long là khách sạn tại Huế.,Thang Long Du lịch khách sạn Huế Huế
H_00039,Gem,Du lịch,khách sạn,16.4650355,107.5933243,"Công Ty Thanh Danh Ngoc Thien - Hương Vỹ Hotel 2, 25-27 Đường Hùng Vương, Huế, Thừa Thiên Huế",Huế,Gem là khách sạn tại Huế.,Gem Du lịch khách sạn Huế Huế
H_00040,Audiophile cafe,Ẩm thực,quán cà phê,16.4799797,107.5814616,"167 Đường Xuân 68, Thuận Lộc, Huế, Thừa Thiên Huế, 49112",Huế,Audiophile cafe là quán cà phê tại Huế.,Audiophile cafe Ẩm thực quán cà phê Huế Huế
H_00041,Biệt Phủ Thảo Nhi,Ẩm thực,nhà hàng,16.4097798,107.5883558,"Quốc Lộ 49, An Tây, Huế, Thừa Thiên Huế, 49127",Huế,Biệt Phủ Thảo Nhi là nhà hàng tại Huế.,Biệt Phủ Thảo Nhi Ẩm thực nhà hàng Huế Huế
H_00042,Quán Thủy,Ẩm thực,nhà hàng,16.2591545,108.0603513,"Đường Lạc Long Quân, Lăng Cô, Phú Lộc, Thừa Thiên Huế, 49823",Phú Lộc,Quán Thủy là nhà hàng tại Phú Lộc.,Quán Thủy Ẩm thực nhà hàng Phú Lộc Huế
H_00043,Bánh Bèo Nậm Lọc Bà Đỏ,Ẩm thực,nhà hàng,16.4823051,107.5892512,"10 Đường Nguyễn Bỉnh Khiêm, Phú Cát, Huế, Thừa Thiên Huế, 49109",Huế,Bánh Bèo Nậm Lọc Bà Đỏ là nhà hàng tại Huế.,Bánh Bèo Nậm Lọc Bà Đỏ Ẩm thực nhà hàng Huế Huế
H_00044,Cơm Ông Chử,Ẩm thực,nhà hàng,16.4681684,107.5943569,"Cửa Hàng Tạp Hóa Hoa, 1 Đường Đội Cung, Huế, Thừa Thiên Huế, 49118",Huế,Cơm Ông Chử là nhà hàng tại Huế.,Cơm Ông Chử Ẩm thực nhà hàng Huế Huế
H_00045,Sunlight,Ẩm thực,quán bar,16.46861,107.5950123,"Why Not Bar, 21 Đường Võ Thị Sáu, Huế, Thừa Thiên Huế",Huế,Sunlight là quán bar tại Huế.,Sunlight Ẩm thực quán bar Huế Huế
H_00046,Hoàng Trúc,Ẩm thực,nhà hàng,16.4721817,107.5806949,"Công Ty Tín Lợi - Nhà Hàng Phương Hướng, 90 Đường Hàn Thuyên, Thuận Thành, Huế, Thừa Thiên Huế",Huế,Hoàng Trúc là nhà hàng tại Huế.,Hoàng Trúc Ẩm thực nhà hàng Huế Huế
H_00047,Vườn Đào,Ẩm thực,quán cà phê,16.4723341,107.5809207,"Công Ty Tín Lợi - Nhà Hàng Phương Hướng, 90 Đường Hàn Thuyên, Thuận Thành, Huế, Thừa Thiên Huế",Huế,Vườn Đào là quán cà phê tại Huế.,Vườn Đào Ẩm thực quán cà phê Huế Huế
H_00048,Hanh Dat,Du lịch,khách sạn,16.4727268,107.6004428,"19 Đường Phạm Văn Đồng, Vĩ Dạ, Thương Vi Đan, Huế, Thừa Thiên Huế, 49107",Huế,Hanh Dat là khách sạn tại Huế.,Hanh Dat Du lịch khách sạn Huế Huế
H_00049,Tử Cấm Thành,Du lịch,địa điểm du lịch,16.4694914,107.577755,"Thuận Thành, Huế, Thừa Thiên Huế",Huế,Tử Cấm Thành là địa điểm du lịch tại Huế.,Tử Cấm Thành Du lịch địa điểm du lịch Huế Huế
H_00050,Binh Duong 1,Du lịch,khách sạn,16.464486,107.592743,"Family Home Restaurant, 11/34 Đường Nguyễn Tri Phương, Phú Nhuận, Huế, Thừa Thiên Huế",Huế,Binh Duong 1 là khách sạn tại Huế.,Binh Duong 1 Du lịch khách sạn Huế Huế
H_00051,Festival,Du lịch,khách sạn,16.460492,107.591433,"Thành Hội Phụ Nữ Thành Phố Huế, 18 Đường Lý Thường Kiệt, Vĩnh Ninh, Huế, Thừa Thiên Huế, 49120",Huế,Festival là khách sạn tại Huế.,Festival Du lịch khách sạn Huế Huế
H_00052,Sông Xanh,Ẩm thực,quán cà phê,16.4724198,107.5957571,"5 Đường Nguyễn Công Trứ, Huế, Thừa Thiên Huế, 49118",Huế,Sông Xanh là quán cà phê tại Huế.,Sông Xanh Ẩm thực quán cà phê Huế Huế
H_00053,La Boulangerie Francaise,Ẩm thực,quán cà phê,16.4653095,107.5933237,"Fashion Tân, 44 Đường Nguyễn Tri Phương, Huế, Thừa Thiên Huế, 49118",Huế,La Boulangerie Francaise là quán cà phê tại Huế.,La Boulangerie Francaise Ẩm thực quán cà phê Huế Huế
H_00054,Phu An,Du lịch,khách sạn,16.4651701,107.5932199,"Công Ty Thanh Danh Ngoc Thien - Hương Vỹ Hotel 2, 25-27 Đường Hùng Vương, Huế, Thừa Thiên Huế",Huế,Phu An là khách sạn tại Huế.,Phu An Du lịch khách sạn Huế Huế
H_00055,Duy Tan,Du lịch,khách sạn,16.465141,107.592072,"Duy Tan I Hotel, Thừa Thiên-Huế",,Duy Tan là khách sạn tại Huế.,Duy Tan Du lịch khách sạn  Huế
H_00056,Chợ Phú Bài,Du lịch,chợ truyền thống,16.408181,107.6779,"Đường Nguyễn Tất Thành, Phú Bài, Hương Thủy, Thừa Thiên Huế, 49612",Hương Thủy,Chợ Phú Bài là chợ truyền thống tại Hương Thủy.,Chợ Phú Bài Du lịch chợ truyền thống Hương Thủy Huế
H_00057,Chợ cầu Hai,Du lịch,chợ truyền thống,16.2703345,107.8802772,"Đường Quốc Lộ 1, Phú Lộc, Thừa Thiên Huế, 49806",Phú Lộc,Chợ cầu Hai là chợ truyền thống tại Phú Lộc.,Chợ cầu Hai Du lịch chợ truyền thống Phú Lộc Huế
H_00058,Canary Boutique Hotel,Du lịch,khách sạn,16.4715538,107.5974083,"Photo Camera Kỹ Thuật Số Hoàng Được, 43 Đường Nguyễn Công Trứ, Huế, Thừa Thiên Huế, 49118",Huế,Canary Boutique Hotel là khách sạn tại Huế.,Canary Boutique Hotel Du lịch khách sạn Huế Huế
H_00059,Mr Ken Coffee,Ẩm thực,quán cà phê,16.4779022,107.5779778,"Café Cõi Nhớ, 264 Đường Đinh Tiên Hoàng, Thuận Lộc, Huế, Thừa Thiên Huế, 49112",Huế,Mr Ken Coffee là quán cà phê tại Huế.,Mr Ken Coffee Ẩm thực quán cà phê Huế Huế
H_00060,Holiday Diamond Hotel,Du lịch,khách sạn,16.4714494,107.5954258,"10 Kiệt 14 Nguyễn Công Trứ, Huế, Thừa Thiên Huế, 49118",Huế,Holiday Diamond Hotel là khách sạn tại Huế.,Holiday Diamond Hotel Du lịch khách sạn Huế Huế
H_00061,Risotto Restaurant,Ẩm thực,nhà hàng,16.4719303,107.5955931,"Nhà Hàng Bloom, 14 Đường Nguyễn Công Trứ, Huế, Thừa Thiên Huế",Huế,Risotto Restaurant là nhà hàng tại Huế.,Risotto Restaurant Ẩm thực nhà hàng Huế Huế
H_00062,Y Thao Garden Restaurant,Ẩm thực,nhà hàng,16.4682813,107.5674988,"Vườn Ý Thảo - Y Thao Garden, 3 Đường Thạch Hãn, Thuận Hòa, Huế, Thừa Thiên Huế",Huế,Y Thao Garden Restaurant là nhà hàng tại Huế.,Y Thao Garden Restaurant Ẩm thực nhà hàng Huế Huế
H_00063,Stop & Go Café,Ẩm thực,nhà hàng,16.466711,107.5913649,"Chi Nhánh Công Ty Đa Quy The Gioi - Khách Sạn Đông Dương - Lindochine Hotel, Huế, Thừa Thiên Huế",Huế,Stop & Go Café là nhà hàng tại Huế.,Stop & Go Café Ẩm thực nhà hàng Huế Huế
H_00064,Vina Hotel Hue,Du lịch,khách sạn,16.4714312,107.5973016,"Photo Camera Kỹ Thuật Số Hoàng Được, 43 Đường Nguyễn Công Trứ, Huế, Thừa Thiên Huế, 49118",Huế,Vina Hotel Hue là khách sạn tại Huế.,Vina Hotel Hue Du lịch khách sạn Huế Huế
H_00065,Thanh An,Du lịch,khách sạn,16.463126,107.589712,"Quầy Tạp Hóa Hoa Tranh, 39 Đường Ngô Quyền, Vĩnh Ninh, Huế, Thừa Thiên Huế, 49120",Huế,Thanh An là khách sạn tại Huế.,Thanh An Du lịch khách sạn Huế Huế
H_00066,Zone 7 Coffee & Restaurant,Ẩm thực,quán cà phê,16.4604307,107.598596,"Đường Hùng Vương, Huế, Thừa Thiên Huế, 49118",Huế,Zone 7 Coffee & Restaurant là quán cà phê tại Huế.,Zone 7 Coffee & Restaurant Ẩm thực quán cà phê Huế Huế
H_00067,Hong Thien 1 Hotel,Du lịch,khách sạn,16.4693371,107.5962366,"3 Kiệt 35 Chu Văn An, Huế, Thừa Thiên Huế, 49118",Huế,Hong Thien 1 Hotel là khách sạn tại Huế.,Hong Thien 1 Hotel Du lịch khách sạn Huế Huế
H_00068,Cà phê Cảnh Viên,Ẩm thực,quán cà phê,16.4906992,107.5738025,"Đại Lý Gas & Bếp Gas Chí Trung, 339 Đường Tăng Bạt Hổ, Phú Bình, Huế, Thừa Thiên Huế, 49111",Huế,Cà phê Cảnh Viên là quán cà phê tại Huế.,Cà phê Cảnh Viên Ẩm thực quán cà phê Huế Huế
H_00069,Hotel Mi Ni,Du lịch,nhà khách/homestay,16.23692,108.0808369,"Đường Lạc Long Quân, Lăng Cô, Phú Lộc, Thừa Thiên Huế, 49823",Phú Lộc,Hotel Mi Ni là nhà khách/homestay tại Phú Lộc.,Hotel Mi Ni Du lịch nhà khách/homestay Phú Lộc Huế
H_00070,Huế ăn Vặt,Ẩm thực,quán thức ăn nhanh,16.4616091,107.6014303,"41 Kiệt 205 Bà Triệu, Xuân Phú, Huế, Thừa Thiên Huế, 49106",Huế,Huế ăn Vặt là quán thức ăn nhanh tại Huế.,Huế ăn Vặt Ẩm thực quán thức ăn nhanh Huế Huế
H_00071,Nhà Hàng Hương Trà 29',Ẩm thực,nhà hàng,16.5249174,107.4776425,"Đường Trần Quốc Tuấn, Tứ Hạ, Hương Trà, Thừa Thiên Huế, 49406",Hương Trà,Nhà Hàng Hương Trà 29' là nhà hàng tại Hương Trà.,Nhà Hàng Hương Trà 29' Ẩm thực nhà hàng Hương Trà Huế
H_00072,Gành Lăng CBETrestaurant,Ẩm thực,nhà hàng,16.3164356,107.920915,"Lộc Bình, Phú Lộc, Thừa Thiên Huế",Phú Lộc,Gành Lăng CBETrestaurant là nhà hàng tại Phú Lộc.,Gành Lăng CBETrestaurant Ẩm thực nhà hàng Phú Lộc Huế
H_00073,Pallet Restaurant,Ẩm thực,nhà hàng,16.4646717,107.5929548,"Family Home Restaurant, 11/34 Đường Nguyễn Tri Phương, Phú Nhuận, Huế, Thừa Thiên Huế",Huế,Pallet Restaurant là nhà hàng tại Huế.,Pallet Restaurant Ẩm thực nhà hàng Huế Huế
H_00074,Cherish Hotel,Du lịch,khách sạn,16.4644442,107.5948295,"Hiệu Giày Á Đông, 73 Đường Bến Nghé, Huế, Thừa Thiên Huế, 49118",Huế,Cherish Hotel là khách sạn tại Huế.,Cherish Hotel Du lịch khách sạn Huế Huế
H_00075,Khe Sanh Homestay,Du lịch,nhà khách/homestay,16.4712388,107.5976493,"Cửa Hàng Điện Thoại Di Động Long, 53 Đường Nguyễn Công Trứ, Huế, Thừa Thiên Huế, 49118",Huế,Khe Sanh Homestay là nhà khách/homestay tại Huế.,Khe Sanh Homestay Du lịch nhà khách/homestay Huế Huế
H_00076,Jade Hotel,Du lịch,khách sạn,16.4646678,107.593736,"Hải Đăng Hotel, 43 Đường Hùng Vương, Huế, Thừa Thiên Huế",Huế,Jade Hotel là khách sạn tại Huế.,Jade Hotel Du lịch khách sạn Huế Huế
H_00077,Bigben,Ẩm thực,nhà hàng,16.4648343,107.5925886,"Omar Khayyams Indian Restaurant, 34 Đường Nguyễn Tri Phương, Phú Nhuận, Huế, Thừa Thiên Huế",Huế,Bigben là nhà hàng tại Huế.,Bigben Ẩm thực nhà hàng Huế Huế
H_00078,You & Me,Ẩm thực,nhà hàng,16.4663959,107.5927042,"You & Me Café, 38 Đường Trần Cao Vân, Huế, Thừa Thiên Huế",Huế,You & Me là nhà hàng tại Huế.,You & Me Ẩm thực nhà hàng Huế Huế
H_00079,Guesthouse B&B,Du lịch,nhà khách/homestay,16.464793,107.5932735,"Công Ty Sản Xuất - Thương Mại - Dịch Vụ Tuấn, 31 Đường Hùng Vương, Phú Nhuận, Huế, Thừa Thiên Huế, 49118",Huế,Guesthouse B&B là nhà khách/homestay tại Huế.,Guesthouse B&B Du lịch nhà khách/homestay Huế Huế
H_00080,Bach Ma National Park,Du lịch,địa điểm du lịch,16.2157265,107.8533926,"Lộc Trì, Phú Lộc, Thừa Thiên Huế",Phú Lộc,Bach Ma National Park là địa điểm du lịch tại Phú Lộc.,Bach Ma National Park Du lịch địa điểm du lịch Phú Lộc Huế
H_00081,hue serene palace hotel,Du lịch,khách sạn,16.4704511,107.5971288,"14 Kiệt 42 Nguyễn Công Trứ, Huế, Thừa Thiên Huế, 49118",Huế,hue serene palace hotel là khách sạn tại Huế.,hue serene palace hotel Du lịch khách sạn Huế Huế
H_00082,Thai Binh 2,Du lịch,khách sạn,16.4656206,107.5907885,"Công Ty Huetronics - Trung Tâm Bảo Hành Bảo Anh, 5 Đường Lương Thế Vinh, Phú Nhuận, Huế, Thừa Thiên Huế, 49119",Huế,Thai Binh 2 là khách sạn tại Huế.,Thai Binh 2 Du lịch khách sạn Huế Huế
H_00083,Nhat Le Hotel,Du lịch,khách sạn,16.4648397,107.5911108,"Trung Tâm Y Tế Học Đường Thừa Thiên Huế, Phú Nhuận, Huế, Thừa Thiên Huế",Huế,Nhat Le Hotel là khách sạn tại Huế.,Nhat Le Hotel Du lịch khách sạn Huế Huế
H_00084,Hangout Coffee & Bar,Ẩm thực,quán cà phê,16.465335,107.5933667,"Cửa Hàng Thời Trang Công Sở Cao Cấp Owen, 48 Đường Nguyễn Tri Phương, Huế, Thừa Thiên Huế, 49118",Huế,Hangout Coffee & Bar là quán cà phê tại Huế.,Hangout Coffee & Bar Ẩm thực quán cà phê Huế Huế
H_00085,Cozy Hue Hotel,Du lịch,khách sạn,16.469913,107.5968544,"26 Kiệt 42 Nguyễn Công Trứ, Huế, Thừa Thiên Huế, 49118",Huế,Cozy Hue Hotel là khách sạn tại Huế.,Cozy Hue Hotel Du lịch khách sạn Huế Huế
H_00086,Jade Hotel,Du lịch,khách sạn,16.4645423,107.5935062,"Gold 2 Hotel, Huế, Thừa Thiên Huế",Huế,Jade Hotel là khách sạn tại Huế.,Jade Hotel Du lịch khách sạn Huế Huế
H_00087,Time cafe,Ẩm thực,quán cà phê,16.4642663,107.5873415,"18 Đường Lê Lợi, Vĩnh Ninh, Huế, Thừa Thiên Huế, 49120",Huế,Time cafe là quán cà phê tại Huế.,Time cafe Ẩm thực quán cà phê Huế Huế
H_00088,Vọng cảnh,Du lịch,khách sạn,16.4645471,107.5940084,"Công Ty Thương Mại & Dịch Vụ Nhất Long, 53 Đường Hùng Vương, Huế, Thừa Thiên Huế, 49118",Huế,Vọng cảnh là khách sạn tại Huế.,Vọng cảnh Du lịch khách sạn Huế Huế
H_00089,Bun bò huế,Ẩm thực,nhà hàng,16.4614108,107.5914474,"15 Đường Lý Thường Kiệt, Phú Nhuận, Huế, Thừa Thiên Huế, 49120",Huế,Bun bò huế là nhà hàng tại Huế.,Bun bò huế Ẩm thực nhà hàng Huế Huế
H_00090,Quán Chay Thanh Liễu,Ẩm thực,nhà hàng,16.4709169,107.5979611,"Đại Lý Mè Xửng Thiên Hương, 56 Đường Nguyễn Công Trứ, Huế, Thừa Thiên Huế, 49118",Huế,Quán Chay Thanh Liễu là nhà hàng tại Huế.,Quán Chay Thanh Liễu Ẩm thực nhà hàng Huế Huế
H_00091,The Hub,Ẩm thực,nhà hàng,16.4660251,107.5918083,"Imperial Hotel Hue, Thừa Thiên-Huế",,The Hub là nhà hàng tại Huế.,The Hub Ẩm thực nhà hàng  Huế
H_00092,Charming Hotel,Du lịch,khách sạn,16.4679947,107.5954077,"Dịch Vụ Vi Tính Thần Kỳ, Đường Trần Quang Khải, Huế, Thừa Thiên Huế, 49118",Huế,Charming Hotel là khách sạn tại Huế.,Charming Hotel Du lịch khách sạn Huế Huế
H_00093,Charming Hotel,Du lịch,khách sạn,16.4684097,107.5967146,"Hue Jade Hotel, 17 Đường Nguyễn Thái Học, Huế, Thừa Thiên Huế",Huế,Charming Hotel là khách sạn tại Huế.,Charming Hotel Du lịch khách sạn Huế Huế
H_00094,Cà Phê Win,Ẩm thực,quán cà phê,16.4140124,107.6713573,"Đường Nguyễn Tất Thành, Phú Bài, Hương Thủy, Thừa Thiên Huế, 49612",Hương Thủy,Cà Phê Win là quán cà phê tại Hương Thủy.,Cà Phê Win Ẩm thực quán cà phê Hương Thủy Huế
