id,name,domain,category_vi,latitude,longitude,address,district,province_new,description,search_text
DN_00766,Golden Lantern Homestay,Du lịch,nhà khách/homestay,15.8997688,108.2973193,"Đường Nguyễn Tất Thành, Cẩm Hà, Hội An, Quảng Nam, 51317",Hội An,Đà Nẵng,"Golden Lantern Homestay là nhà khách/homestay tại Hội An, Đà Nẵng.",Golden Lantern Homestay Du lịch nhà khách/homestay Hội An Đà Nẵng
DN_00767,The H`mong Sisters,Ẩm thực,nhà hàng,15.9138697,108.3400532,"Đường Hai Bà Trưng, Cẩm An, Hội An, Quảng Nam, 51316",Hội An,Đà Nẵng,"The H`mong Sisters là nhà hàng tại Hội An, Đà Nẵng.",The H`mong Sisters Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00768,Saturday Option,Du lịch,địa điểm du lịch,16.0991336,108.3011822,Biển Đông,,Đà Nẵng,"Saturday Option là địa điểm du lịch tại , Đà Nẵng.",Saturday Option Du lịch địa điểm du lịch  Đà Nẵng
DN_00769,Chefhung's Home Kitchen,Ẩm thực,nhà hàng,15.8814924,108.3222371,"Đường Lê Quý Đôn, Cẩm Phô, Hội An, Quảng Nam, 51309",Hội An,Đà Nẵng,"Chefhung's Home Kitchen là nhà hàng tại Hội An, Đà Nẵng.",Chefhung's Home Kitchen Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00770,Phố Xưa,Ẩm thực,nhà hàng,15.8783274,108.3300136,"Cafe 31, Hội An Old Quarer, Minh An, Hội An, Quảng Nam, 51306",Hội An,Đà Nẵng,"Phố Xưa là nhà hàng tại Hội An, Đà Nẵng.",Phố Xưa Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00771,Lien Ka's,Ẩm thực,nhà hàng,15.9139498,108.3400405,"Đường Hai Bà Trưng, Cẩm An, Hội An, Quảng Nam, 51316",Hội An,Đà Nẵng,"Lien Ka's là nhà hàng tại Hội An, Đà Nẵng.",Lien Ka's Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00772,Holiday Beach Club,Ẩm thực,quán bar,16.049745,108.249151,"Đường Võ Nguyên Giáp, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, 50507",Đà Nẵng,Đà Nẵng,"Holiday Beach Club là quán bar tại Đà Nẵng, Đà Nẵng.",Holiday Beach Club Ẩm thực quán bar Đà Nẵng Đà Nẵng
DN_00773,Lam Hung Seaside Homestay Villa,Du lịch,khách sạn,15.9080889,108.3481878,"Cẩm An, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Lam Hung Seaside Homestay Villa là khách sạn tại Hội An, Đà Nẵng.",Lam Hung Seaside Homestay Villa Du lịch khách sạn Hội An Đà Nẵng
DN_00774,KIẾN GỖ coffee SHOP,Ẩm thực,quán cà phê,16.0720444,108.1424099,"191 Đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng, 50608",Đà Nẵng,Đà Nẵng,"KIẾN GỖ coffee SHOP là quán cà phê tại Đà Nẵng, Đà Nẵng.",KIẾN GỖ coffee SHOP Ẩm thực quán cà phê Đà Nẵng Đà Nẵng
DN_00775,Betel Garden Homestay Villas,Du lịch,khách sạn,15.878582,108.3450488,"159 Đường Trần Nhân Tông, Cẩm Châu, Hội An, Quảng Nam, 51314",Hội An,Đà Nẵng,"Betel Garden Homestay Villas là khách sạn tại Hội An, Đà Nẵng.",Betel Garden Homestay Villas Du lịch khách sạn Hội An Đà Nẵng
DN_00776,Osaka Villa hotel,Du lịch,khách sạn,15.9035617,108.3294227,"Cẩm Hà, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Osaka Villa hotel là khách sạn tại Hội An, Đà Nẵng.",Osaka Villa hotel Du lịch khách sạn Hội An Đà Nẵng
DN_00777,Baby Mustard,Ẩm thực,nhà hàng,15.9013833,108.3364089,"Cẩm Hà, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Baby Mustard là nhà hàng tại Hội An, Đà Nẵng.",Baby Mustard Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00778,Hoàng Phương Hotel,Du lịch,khách sạn,16.040909,108.2107662,"Công Ty Trách Nhiệm Hữu Hạn Thương Mại Và Dịch Vụ Thanh Đà, Hòa Cường Bắc, Hải Châu, Đà Nẵng, 50217",Đà Nẵng,Đà Nẵng,"Hoàng Phương Hotel là khách sạn tại Đà Nẵng, Đà Nẵng.",Hoàng Phương Hotel Du lịch khách sạn Đà Nẵng Đà Nẵng
DN_00779,CocoBox,Ẩm thực,quán cà phê,15.8767027,108.3285612,"Nhà Hàng Góc Người Sành Ăn, 55 Đường Lê Lợi, Hội An Old Quarer, Minh An, Hội An, Quảng Nam",Hội An,Đà Nẵng,"CocoBox là quán cà phê tại Hội An, Đà Nẵng.",CocoBox Ẩm thực quán cà phê Hội An Đà Nẵng
DN_00780,Blue Clouds Homestay,Du lịch,khách sạn,15.8794309,108.3189976,"101 Đường Hùng Vương, Cẩm Phô, Hội An, Quảng Nam, 51309",Hội An,Đà Nẵng,"Blue Clouds Homestay là khách sạn tại Hội An, Đà Nẵng.",Blue Clouds Homestay Du lịch khách sạn Hội An Đà Nẵng
DN_00781,The Espresso Station,Ẩm thực,quán cà phê,15.8801731,108.3282312,"30 Đường Trần Hưng Đạo, Cẩm Phô, Hội An, Quảng Nam, 51306",Hội An,Đà Nẵng,"The Espresso Station là quán cà phê tại Hội An, Đà Nẵng.",The Espresso Station Ẩm thực quán cà phê Hội An Đà Nẵng
DN_00782,cornercorner,Ẩm thực,nhà hàng,15.8757458,108.3265717,"Nhà Hàng Quang Minh, 21-23 Đường Nguyễn Phúc Chu, Minh An, Hội An, Quảng Nam",Hội An,Đà Nẵng,"cornercorner là nhà hàng tại Hội An, Đà Nẵng.",cornercorner Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00783,Mayfair hotel& Apartment Da Nang,Du lịch,khách sạn,16.0736131,108.2416073,"Đường Loseby, An Hải Bắc, Sơn Trà, Đà Nẵng, 50409",Đà Nẵng,Đà Nẵng,"Mayfair hotel& Apartment Da Nang là khách sạn tại Đà Nẵng, Đà Nẵng.",Mayfair hotel& Apartment Da Nang Du lịch khách sạn Đà Nẵng Đà Nẵng
DN_00784,The Moon River Hotel,Du lịch,khách sạn,15.902157,108.3417847,"Cẩm Hà, Hội An, Quảng Nam",Hội An,Đà Nẵng,"The Moon River Hotel là khách sạn tại Hội An, Đà Nẵng.",The Moon River Hotel Du lịch khách sạn Hội An Đà Nẵng
DN_00785,Sun Bar,Ẩm thực,quán bar,15.8746571,108.326659,"The Sun Bar Hoi An, 44 Đường Ngô Quyền, Minh An, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Sun Bar là quán bar tại Hội An, Đà Nẵng.",Sun Bar Ẩm thực quán bar Hội An Đà Nẵng
DN_00786,Au Lac,Ẩm thực,nhà hàng,16.0711878,108.2174617,"Đại Học Đà Nẵng - Trung Tâm Phát Triển Phần Mềm - SDC, 80B Đường Lê Duẩn, Thạch Thang, Hải Châu, Đà Nẵng",Đà Nẵng,Đà Nẵng,"Au Lac là nhà hàng tại Đà Nẵng, Đà Nẵng.",Au Lac Ẩm thực nhà hàng Đà Nẵng Đà Nẵng
DN_00787,Muca Hotel,Du lịch,khách sạn,15.8883328,108.3608879,"Cẩm Thanh, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Muca Hotel là khách sạn tại Hội An, Đà Nẵng.",Muca Hotel Du lịch khách sạn Hội An Đà Nẵng
DN_00788,The Amazing Taco | In Da Nang,Ẩm thực,nhà hàng,16.0485168,108.2369175,"Đường Mỹ An 5, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, 50507",Đà Nẵng,Đà Nẵng,"The Amazing Taco | In Da Nang là nhà hàng tại Đà Nẵng, Đà Nẵng.",The Amazing Taco | In Da Nang Ẩm thực nhà hàng Đà Nẵng Đà Nẵng
DN_00789,Tre cafe,Ẩm thực,quán cà phê,15.8460146,108.2812927,"Đường Điện Biên Phủ, Nam Phước, Duy Xuyên, Quảng Nam, 51506",Duy Xuyên,Đà Nẵng,"Tre cafe là quán cà phê tại Duy Xuyên, Đà Nẵng.",Tre cafe Ẩm thực quán cà phê Duy Xuyên Đà Nẵng
DN_00790,EMM Hotel Hoi An,Du lịch,khách sạn,15.8831372,108.327357,"187 Đường Lý Thường Kiệt, Cẩm Phô, Hội An, Quảng Nam, 51309",Hội An,Đà Nẵng,"EMM Hotel Hoi An là khách sạn tại Hội An, Đà Nẵng.",EMM Hotel Hoi An Du lịch khách sạn Hội An Đà Nẵng
DN_00791,Tran,Ẩm thực,nhà hàng,16.0717989,108.2226291,"Nhà Truyền Thống, 4 Đường Yên Bái, Hải Châu 1, Hải Châu, Đà Nẵng, 50206",Đà Nẵng,Đà Nẵng,"Tran là nhà hàng tại Đà Nẵng, Đà Nẵng.",Tran Ẩm thực nhà hàng Đà Nẵng Đà Nẵng
DN_00792,Viet House Homestay,Du lịch,khách sạn,15.8834523,108.3262961,"209 Đường Lý Thường Kiệt, Cẩm Phô, Hội An, Quảng Nam, 51309",Hội An,Đà Nẵng,"Viet House Homestay là khách sạn tại Hội An, Đà Nẵng.",Viet House Homestay Du lịch khách sạn Hội An Đà Nẵng
DN_00793,Quan An 19,Ẩm thực,nhà hàng,15.876334,108.3301434,"Nhà Trọ, 50 Đường Phan Bội Châu, Hội An Old Quarer, Minh An, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Quan An 19 là nhà hàng tại Hội An, Đà Nẵng.",Quan An 19 Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00794,Hoi Pho,Du lịch,khách sạn,15.8805767,108.3265494,"Vinh Hung 2 City Hotel, Quảng Nam",,Đà Nẵng,"Hoi Pho là khách sạn tại , Đà Nẵng.",Hoi Pho Du lịch khách sạn  Đà Nẵng
DN_00795,BACH DANG HOI AN HOTEL,Du lịch,khách sạn,15.8841631,108.3248706,"Bach Dang Hoi An Hotel, Quảng Nam",,Đà Nẵng,"BACH DANG HOI AN HOTEL là khách sạn tại , Đà Nẵng.",BACH DANG HOI AN HOTEL Du lịch khách sạn  Đà Nẵng
DN_00796,For you,Ẩm thực,quán bar,15.8758102,108.3268864,"Cửa Hàng Tạp Hóa 25, 25 Đường Nguyễn Phúc Chu, Minh An, Hội An, Quảng Nam, 51306",Hội An,Đà Nẵng,"For you là quán bar tại Hội An, Đà Nẵng.",For you Ẩm thực quán bar Hội An Đà Nẵng
DN_00797,Boating restaurant,Ẩm thực,nhà hàng,15.8887697,108.2864609,"Đường Hùng Vương, Điện Nam Đông, Điện Bàn, Quảng Nam, 51407",Điện Bàn,Đà Nẵng,"Boating restaurant là nhà hàng tại Điện Bàn, Đà Nẵng.",Boating restaurant Ẩm thực nhà hàng Điện Bàn Đà Nẵng
DN_00798,Nova Villa Hoian,Du lịch,khách sạn,15.8757308,108.321928,"Cẩm Phô, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Nova Villa Hoian là khách sạn tại Hội An, Đà Nẵng.",Nova Villa Hoian Du lịch khách sạn Hội An Đà Nẵng
DN_00799,Pho Bac Hai,Ẩm thực,nhà hàng,16.0662091,108.2238218,"Cháo Niêu Hà Thành, 8 Đường Trần Quốc Toản, Phước Ninh, Hải Châu, Đà Nẵng, 50211",Đà Nẵng,Đà Nẵng,"Pho Bac Hai là nhà hàng tại Đà Nẵng, Đà Nẵng.",Pho Bac Hai Ẩm thực nhà hàng Đà Nẵng Đà Nẵng
DN_00800,LAU & NUONG HA NOI,Ẩm thực,nhà hàng,16.0663382,108.2207967,"Đường Nguyễn Chí Thanh, Phước Ninh, Hải Châu, Đà Nẵng, 50211",Đà Nẵng,Đà Nẵng,"LAU & NUONG HA NOI là nhà hàng tại Đà Nẵng, Đà Nẵng.",LAU & NUONG HA NOI Ẩm thực nhà hàng Đà Nẵng Đà Nẵng
DN_00801,Quan Com Hue Ngon BBQ,Ẩm thực,nhà hàng,16.0662963,108.2212083,"Quán Huế Ngon, 65 Đường Trần Quốc Toản, Phước Ninh, Hải Châu, Đà Nẵng, 50211",Đà Nẵng,Đà Nẵng,"Quan Com Hue Ngon BBQ là nhà hàng tại Đà Nẵng, Đà Nẵng.",Quan Com Hue Ngon BBQ Ẩm thực nhà hàng Đà Nẵng Đà Nẵng
DN_00802,Banh Mi Phuong,Ẩm thực,nhà hàng,15.8784841,108.3320081,"Agribank-Chi Nhánh Hội An, 6 Đường Phan Châu Trinh, Hội An Old Quarer, Minh An, Hội An, Quảng Nam, 51306",Hội An,Đà Nẵng,"Banh Mi Phuong là nhà hàng tại Hội An, Đà Nẵng.",Banh Mi Phuong Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00803,Nhà cổ Phùng Hưng,Du lịch,bảo tàng,15.8772193,108.3257902,"Nhà Cổ Phùng Hưng, 4 Đường Nguyễn Thị Minh Khai, Hội An Old Quarer, Cẩm Phô, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Nhà cổ Phùng Hưng là bảo tàng tại Hội An, Đà Nẵng.",Nhà cổ Phùng Hưng Du lịch bảo tàng Hội An Đà Nẵng
DN_00804,Bé Man,Ẩm thực,nhà hàng,16.0818092,108.2472755,"Đường Võ Nguyên Giáp, Mân Thái, Sơn Trà, Đà Nẵng, 50410",Đà Nẵng,Đà Nẵng,"Bé Man là nhà hàng tại Đà Nẵng, Đà Nẵng.",Bé Man Ẩm thực nhà hàng Đà Nẵng Đà Nẵng
DN_00805,TiPi English Speaking Cafe,Ẩm thực,quán cà phê,16.0574166,108.2100046,"Ngọc Tửu Quán, 57 Đường Phạm Văn Nghị, Thạc Gián, Thanh Khê, Đà Nẵng, 50312",Đà Nẵng,Đà Nẵng,"TiPi English Speaking Cafe là quán cà phê tại Đà Nẵng, Đà Nẵng.",TiPi English Speaking Cafe Ẩm thực quán cà phê Đà Nẵng Đà Nẵng
DN_00806,Beach Club,Ẩm thực,quán bar,16.048291,108.2496944,"Đường Võ Nguyên Giáp, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, 50507",Đà Nẵng,Đà Nẵng,"Beach Club là quán bar tại Đà Nẵng, Đà Nẵng.",Beach Club Ẩm thực quán bar Đà Nẵng Đà Nẵng
DN_00807,Breeze Bar,Ẩm thực,quán bar,16.0473675,108.2500022,"Đường Võ Nguyên Giáp, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, 50507",Đà Nẵng,Đà Nẵng,"Breeze Bar là quán bar tại Đà Nẵng, Đà Nẵng.",Breeze Bar Ẩm thực quán bar Đà Nẵng Đà Nẵng
DN_00808,Buu Dien,Du lịch,nhà khách/homestay,15.4438947,107.794068,"Đường Phạm Văn Đồng, Khâm Đức, Phước Sơn, Quảng Nam, 52306",Phước Sơn,Đà Nẵng,"Buu Dien là nhà khách/homestay tại Phước Sơn, Đà Nẵng.",Buu Dien Du lịch nhà khách/homestay Phước Sơn Đà Nẵng
DN_00809,3 Dragons,Ẩm thực,quán bar,15.876746,108.3335626,"Nhà Hàng 3 Con Rồng, 51 Đường Phan Bội Châu, Hội An Old Quarer, Minh An, Hội An, Quảng Nam",Hội An,Đà Nẵng,"3 Dragons là quán bar tại Hội An, Đà Nẵng.",3 Dragons Ẩm thực quán bar Hội An Đà Nẵng
DN_00810,Ecodanang,Du lịch,nhà khách/homestay,16.06841,108.23891,"New Sunrise Hotel, An Hải Bắc, Sơn Trà, Đà Nẵng, 50409",Đà Nẵng,Đà Nẵng,"Ecodanang là nhà khách/homestay tại Đà Nẵng, Đà Nẵng.",Ecodanang Du lịch nhà khách/homestay Đà Nẵng Đà Nẵng
DN_00811,KFC,Ẩm thực,quán thức ăn nhanh,16.0712358,108.2185085,"Tranh Đá Quý Thái Hoàng, 62 Đường Nguyễn Thị Minh Khai, Hải Châu 1, Hải Châu, Đà Nẵng, 50206",Đà Nẵng,Đà Nẵng,"KFC là quán thức ăn nhanh tại Đà Nẵng, Đà Nẵng.",KFC Ẩm thực quán thức ăn nhanh Đà Nẵng Đà Nẵng
DN_00812,Hoi An Viet House Homestay,Du lịch,nhà khách/homestay,15.8833979,108.3263302,"209 Đường Lý Thường Kiệt, Cẩm Phô, Hội An, Quảng Nam, 51309",Hội An,Đà Nẵng,"Hoi An Viet House Homestay là nhà khách/homestay tại Hội An, Đà Nẵng.",Hoi An Viet House Homestay Du lịch nhà khách/homestay Hội An Đà Nẵng
DN_00813,Almanity Hoi An,Du lịch,khách sạn,15.8836,108.3275049,"Quán Café - Giải Khát Hà, 324 Đường Phan Đình Phùng, Tân An, Hội An, Quảng Nam, 51308",Hội An,Đà Nẵng,"Almanity Hoi An là khách sạn tại Hội An, Đà Nẵng.",Almanity Hoi An Du lịch khách sạn Hội An Đà Nẵng
DN_00814,Seasnail Homestay,Du lịch,khách sạn,15.9092016,108.3440754,"Đường Lạc Long Quân, Cẩm An, Hội An, Quảng Nam, 51316",Hội An,Đà Nẵng,"Seasnail Homestay là khách sạn tại Hội An, Đà Nẵng.",Seasnail Homestay Du lịch khách sạn Hội An Đà Nẵng
DN_00815,B'Lan Riverside Villa,Du lịch,khách sạn,15.8751516,108.3194002,"Đường Nguyễn Phúc Tần, Cẩm Phô, Hội An, Quảng Nam, 51309",Hội An,Đà Nẵng,"B'Lan Riverside Villa là khách sạn tại Hội An, Đà Nẵng.",B'Lan Riverside Villa Du lịch khách sạn Hội An Đà Nẵng
DN_00816,Sơn,Ẩm thực,quán cà phê,16.0672283,108.2047003,"Đại Lý Bưu Điện Võ Văn Tần, 2 Đường Võ Văn Tần, Chính Gián, Thanh Khê, Đà Nẵng",Đà Nẵng,Đà Nẵng,"Sơn là quán cà phê tại Đà Nẵng, Đà Nẵng.",Sơn Ẩm thực quán cà phê Đà Nẵng Đà Nẵng
DN_00817,Soul Kitchen,Ẩm thực,quán bar,15.9140501,108.3397553,"Cẩm An, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Soul Kitchen là quán bar tại Hội An, Đà Nẵng.",Soul Kitchen Ẩm thực quán bar Hội An Đà Nẵng
DN_00818,Life Beach Villa,Du lịch,nhà khách/homestay,15.913952,108.33859,"Cẩm An, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Life Beach Villa là nhà khách/homestay tại Hội An, Đà Nẵng.",Life Beach Villa Du lịch nhà khách/homestay Hội An Đà Nẵng
DN_00819,Vu's Bungalows,Du lịch,khách sạn,15.9123297,108.3374432,"Đường Lạc Long Quân, Cẩm An, Hội An, Quảng Nam, 51316",Hội An,Đà Nẵng,"Vu's Bungalows là khách sạn tại Hội An, Đà Nẵng.",Vu's Bungalows Du lịch khách sạn Hội An Đà Nẵng
DN_00820,Căng Buồm Trắng,Ẩm thực,nhà hàng,15.879967,108.3277322,"ATM - Ngân Hàng Kỹ Thương - Techcombank, Cẩm Phô, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Căng Buồm Trắng là nhà hàng tại Hội An, Đà Nẵng.",Căng Buồm Trắng Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00821,Cafe,Ẩm thực,quán cà phê,16.0384603,108.2179887,"Rửa Xe Ô Tô Tiến Phát, 172-174 Đường Lê Thanh Nghị, Hòa Cường Bắc, Hải Châu, Đà Nẵng, 50217",Đà Nẵng,Đà Nẵng,"Cafe là quán cà phê tại Đà Nẵng, Đà Nẵng.",Cafe Ẩm thực quán cà phê Đà Nẵng Đà Nẵng
DN_00822,Kangaroo Bar - Burger,Ẩm thực,quán bar,16.0666644,108.2430919,"Cửa Hàng Đặc Sản Miền Trung, Đường Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng, 50408",Đà Nẵng,Đà Nẵng,"Kangaroo Bar - Burger là quán bar tại Đà Nẵng, Đà Nẵng.",Kangaroo Bar - Burger Ẩm thực quán bar Đà Nẵng Đà Nẵng
DN_00823,Golden Lantern Homestay,Du lịch,nhà khách/homestay,15.9010306,108.2981681,"Cẩm Hà, Hội An, Quảng Nam",Hội An,Đà Nẵng,"Golden Lantern Homestay là nhà khách/homestay tại Hội An, Đà Nẵng.",Golden Lantern Homestay Du lịch nhà khách/homestay Hội An Đà Nẵng
DN_00824,Bao Han,Ẩm thực,nhà hàng,15.8965914,108.3644054,"ATM - Ngân Hàng Kỹ Thương - TECHCOMBANK, 15 Đường Cửa Đại, Cửa Đại, Hội An, Quảng Nam, 51315",Hội An,Đà Nẵng,"Bao Han là nhà hàng tại Hội An, Đà Nẵng.",Bao Han Ẩm thực nhà hàng Hội An Đà Nẵng
DN_00825,Phi bánh mì,Ẩm thực,quán thức ăn nhanh,15.881882,108.3267857,"Quán Café - Giải Khát 62, 15 Đường Thái Phiên, Cẩm Phô, Hội An, Quảng Nam, 51309",Hội An,Đà Nẵng,"Phi bánh mì là quán thức ăn nhanh tại Hội An, Đà Nẵng.",Phi bánh mì Ẩm thực quán thức ăn nhanh Hội An Đà Nẵng
DN_00826,Làng Bích Hoạ,Du lịch,địa điểm du lịch,15.6692997,108.4932353,"Đường Thanh Niên, Bình Nam, Thăng Bình, Quảng Nam, 51216",Thăng Bình,Đà Nẵng,"Làng Bích Hoạ là địa điểm du lịch tại Thăng Bình, Đà Nẵng.",Làng Bích Hoạ Du lịch địa điểm du lịch Thăng Bình Đà Nẵng
